product_id,order_id,product_name,quantity,order_date,order_time,unit_price,total_price,bazaar_location,selling_method,product_category,product_components
696,5995589,QuesaBirria,2,11/28/2025,3:30:52 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
697,5995590,QuesaBirria,6,11/28/2025,3:31:28 PM,109.5,657,UST Tunog Tomasino,Onsite,Main,Birria
698,5995591,COMBO MEAL 2,1,11/28/2025,3:42:58 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
699,5995592,QuesaBirria,1,11/28/2025,3:50:10 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
700,5995593,QuesaBirria,2,11/28/2025,3:50:43 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
701,5995594,COMBO MEAL 2,1,11/28/2025,3:53:55 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
702,5995595,COMBO MEAL 2,1,11/28/2025,3:54:21 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
703,5995596,COMBO MEAL 1,3,11/28/2025,4:07:34 PM,149,447,UST Tunog Tomasino,Onsite,Combo,1 Birria + 1 Iced Tea
704,5995597,COMBO MEAL 1,2,11/28/2025,4:08:18 PM,149,298,UST Tunog Tomasino,Onsite,Combo,1 Birria + 1 Iced Tea
705,5995598,COMBO MEAL 1,1,11/28/2025,4:14:16 PM,149,149,UST Tunog Tomasino,Onsite,Combo,1 Birria + 1 Iced Tea
706,5995599,COMBO MEAL 2,1,11/28/2025,4:17:56 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
707,5995600,COMBO MEAL 2,1,11/28/2025,4:21:59 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
708,5995600,QuesaBirria,2,11/28/2025,4:24:06 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
709,5995601,QuesaBirria,2,11/28/2025,4:25:17 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
710,5995602,COMBO MEAL 1,1,11/28/2025,4:28:53 PM,149,149,UST Tunog Tomasino,Onsite,Combo,1 Birria + 1 Iced Tea
711,5995603,COMBO MEAL 1,1,11/28/2025,4:29:21 PM,149,149,UST Tunog Tomasino,Onsite,Combo,1 Birria + 1 Iced Tea
712,5995604,QuesaBirria,4,11/28/2025,4:32:00 PM,109.5,438,UST Tunog Tomasino,Onsite,Main,Birria
713,5995605,QuesaBirria,2,11/28/2025,4:33:27 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
714,5995606,QuesaBirria,2,11/28/2025,4:36:07 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
715,5995607,QuesaBirria,1,11/28/2025,4:37:06 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
716,5995608,QuesaBirria,2,11/28/2025,4:39:11 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
717,5995609,QuesaBirria,1,11/28/2025,4:43:51 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
718,5995610,QuesaBirria,2,11/28/2025,4:48:36 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
719,5995611,QuesaBirria,1,11/28/2025,4:48:36 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
720,5995612,QuesaBirria,2,11/28/2025,4:49:44 PM,119,238,UST Tunog Tomasino,Onsite,Main,Birria
721,5995613,COMBO MEAL 2,1,11/28/2025,4:50:34 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
722,5995614,COMBO MEAL 2,1,11/28/2025,4:50:44 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
723,5995615,QuesaBirria,2,11/28/2025,4:51:58 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
724,5995616,COMBO MEAL 2,1,11/28/2025,4:53:31 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
725,5995617,QuesaBirria,1,11/28/2025,4:54:42 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
726,5995618,QuesaBirria,1,11/28/2025,4:57:20 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
727,5995619,QuesaBirria,2,11/28/2025,4:58:36 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
728,5995620,QuesaBirria,2,11/28/2025,4:59:49 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
729,5995621,QuesaBirria,2,11/28/2025,5:00:34 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
730,5995622,QuesaBirria,2,11/28/2025,5:02:05 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
731,5995623,QuesaBirria,2,11/28/2025,5:02:34 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
732,5995625,QuesaBirria,1,11/28/2025,5:03:35 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
733,5996351,QuesaBirria,2,11/28/2025,5:04:10 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
734,5996352,COMBO MEAL 2,1,11/28/2025,5:04:26 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
735,5996353,COMBO MEAL 2,1,11/28/2025,5:04:33 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
736,5996353,Iced Tea,1,11/28/2025,5:07:10 PM,40,40,UST Tunog Tomasino,Onsite,Beverage,Iced Tea
737,5996354,COMBO MEAL 2,1,11/28/2025,5:07:46 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
738,5996355,QuesaBirria,4,11/28/2025,5:11:14 PM,109.5,438,UST Tunog Tomasino,Onsite,Main,Birria
739,5996356,QuesaBirria,2,11/28/2025,5:13:47 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
740,5996357,COMBO MEAL 2,1,11/28/2025,5:15:55 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
741,5996358,COMBO MEAL 2,1,11/28/2025,5:15:55 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
742,5996359,QuesaBirria,2,11/28/2025,5:16:49 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
743,5996360,QuesaBirria,2,11/28/2025,5:19:41 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
744,5996361,COMBO MEAL 2,1,11/28/2025,5:21:08 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
745,5996362,QuesaBirria,2,11/28/2025,5:23:09 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
746,5996363,COMBO MEAL 2,2,11/28/2025,5:24:07 PM,249,498,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
747,5996364,QuesaBirria,2,11/28/2025,5:25:33 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
748,5996365,COMBO MEAL 2,2,11/28/2025,5:26:56 PM,249,498,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
749,5996366,Iced Tea,1,11/28/2025,5:28:00 PM,40,40,UST Tunog Tomasino,Onsite,Beverage,Iced Tea
750,5996367,COMBO MEAL 2,1,11/28/2025,5:28:53 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
751,5996368,QuesaBirria,2,11/28/2025,5:29:57 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
752,5996369,COMBO MEAL 2,1,11/28/2025,5:31:09 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
753,5996370,QuesaBirria,4,11/28/2025,5:33:33 PM,109.5,438,UST Tunog Tomasino,Onsite,Main,Birria
754,5996371,QuesaBirria,1,11/28/2025,5:34:19 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
755,5996372,QuesaBirria,2,11/28/2025,5:35:56 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
756,5996373,QuesaBirria,2,11/28/2025,5:37:03 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
757,5996374,QuesaBirria,2,11/28/2025,5:38:57 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
758,5996375,QuesaBirria,2,11/28/2025,5:42:26 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
759,6490801,QuesaBirria,2,11/28/2025,5:42:59 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
760,6490802,COMBO MEAL 2,2,11/28/2025,5:45:09 PM,249,498,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
761,6490803,QuesaBirria,2,11/28/2025,5:49:45 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
762,6490804,COMBO MEAL 2,1,11/28/2025,5:51:26 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
763,6490805,COMBO MEAL 2,1,11/28/2025,5:52:13 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
764,6490806,COMBO MEAL 1,1,11/28/2025,5:54:09 PM,149,149,UST Tunog Tomasino,Onsite,Combo,1 Birria + 1 Iced Tea
765,6490807,COMBO MEAL 2,1,11/28/2025,5:56:35 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
766,6490808,QuesaBirria,1,11/28/2025,6:00:50 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
767,6490826,QuesaBirria,2,11/28/2025,6:01:47 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
768,6490827,QuesaBirria,1,11/28/2025,6:04:29 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
769,6490828,Iced Tea,2,11/28/2025,6:09:47 PM,40,80,UST Tunog Tomasino,Onsite,Beverage,Iced Tea
770,6490829,QuesaBirria,1,11/28/2025,6:16:57 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
771,6490830,COMBO MEAL 1,1,11/28/2025,6:19:42 PM,149,149,UST Tunog Tomasino,Onsite,Combo,1 Birria + 1 Iced Tea
772,6490831,QuesaBirria,1,11/28/2025,6:44:12 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
773,6490832,COMBO MEAL 1,1,11/28/2025,6:45:18 PM,149,149,UST Tunog Tomasino,Onsite,Combo,1 Birria + 1 Iced Tea
774,6490833,QuesaBirria,1,11/28/2025,6:47:50 PM,119,119,UST Tunog Tomasino,Onsite,Main,Birria
775,6490834,QuesaBirria,2,11/28/2025,6:47:50 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
776,6490835,QuesaBirria,2,11/28/2025,6:49:05 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
777,6490836,QuesaBirria,2,11/28/2025,6:55:37 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
778,6490837,COMBO MEAL 2,1,11/28/2025,6:56:43 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
779,6490839,QuesaBirria,2,11/28/2025,6:59:47 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
780,6490840,QuesaBirria,2,11/28/2025,7:00:05 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
781,6490841,QuesaBirria,2,11/28/2025,7:01:30 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
782,6490842,COMBO MEAL 1,1,11/28/2025,7:02:36 PM,149,149,UST Tunog Tomasino,Onsite,Combo,1 Birria + 1 Iced Tea
783,6490843,QuesaBirria,4,11/28/2025,7:04:40 PM,109.5,438,UST Tunog Tomasino,Onsite,Main,Birria
784,6490844,COMBO MEAL 1,1,11/28/2025,7:29:05 PM,149,149,UST Tunog Tomasino,Onsite,Combo,1 Birria + 1 Iced Tea
785,6490845,QuesaBirria,2,11/28/2025,7:31:03 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
786,6490846,QuesaBirria,2,11/28/2025,7:34:15 PM,109.5,219,UST Tunog Tomasino,Onsite,Main,Birria
787,6490847,COMBO MEAL 2,1,11/28/2025,7:38:57 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
788,6490848,COMBO MEAL 2,1,11/28/2025,7:40:13 PM,249,249,UST Tunog Tomasino,Onsite,Combo,2 Birria + 1 Iced Tea
789,6490850,COMBO MEAL 1,1,11/28/2025,7:41:15 PM,149,149,UST Tunog Tomasino,Onsite,Combo,1 Birria + 1 Iced Tea
790,6490850,Iced Tea,1,11/28/2025,7:44:56 PM,40,40,UST Tunog Tomasino,Onsite,Beverage,Iced Tea
791,90476,QuesaBirria,4,11/29/2025,5:11:14 PM,109.5,438,Beach House Taft,Onsite,Main,Birria
792,90477,QuesaBirria,4,11/29/2025,5:13:47 PM,109.5,438,Beach House Taft,Onsite,Main,Birria
793,90478,QuesaBirria,2,11/29/2025,5:15:55 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
794,90479,QuesaBirria,5,11/29/2025,5:15:55 PM,111.4,557,Beach House Taft,Onsite,Main,Birria
795,90480,QuesaBirria,1,11/29/2025,5:16:49 PM,119,119,Beach House Taft,Onsite,Main,Birria
796,90481,QuesaBirria,1,11/29/2025,5:19:41 PM,119,119,Beach House Taft,Onsite,Main,Birria
797,90482,QuesaBirria,6,11/29/2025,5:21:08 PM,109.5,657,Beach House Taft,Onsite,Main,Birria
798,90483,QuesaBirria,2,11/29/2025,5:23:09 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
799,90484,QuesaBirria,1,11/29/2025,5:24:07 PM,119,119,Beach House Taft,Onsite,Main,Birria
800,90485,QuesaBirria,6,11/29/2025,5:25:33 PM,109.5,657,Beach House Taft,Onsite,Main,Birria
801,90486,QuesaBirria,2,11/29/2025,5:26:56 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
802,90487,QuesaBirria,10,11/29/2025,5:28:00 PM,109.5,1095,Beach House Taft,Onsite,Main,Birria
803,90488,QuesaBirria,2,11/29/2025,5:28:53 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
804,90489,QuesaBirria,2,11/29/2025,5:29:57 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
805,90490,QuesaBirria,14,11/29/2025,5:31:09 PM,109.5,1533,Beach House Taft,Onsite,Main,Birria
806,90491,QuesaBirria,2,11/29/2025,5:33:33 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
807,90492,QuesaBirria,2,11/29/2025,5:34:19 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
808,90493,QuesaBirria,2,11/29/2025,5:35:56 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
809,90494,QuesaBirria,4,11/29/2025,5:37:03 PM,114.25,457,Beach House Taft,Onsite,Main,Birria
810,90495,QuesaBirria,1,11/29/2025,5:38:57 PM,119,119,Beach House Taft,Onsite,Main,Birria
811,90496,QuesaBirria,4,11/29/2025,5:42:26 PM,114.25,457,Beach House Taft,Onsite,Main,Birria
812,90497,QuesaBirria,2,11/29/2025,5:42:59 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
813,90498,QuesaBirria,2,11/29/2025,5:45:09 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
814,90499,QuesaBirria,10,11/29/2025,5:49:45 PM,109.5,1095,Beach House Taft,Onsite,Main,Birria
815,90500,QuesaBirria,2,11/29/2025,5:51:26 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
816,90501,QuesaBirria,4,11/29/2025,5:52:13 PM,114.25,457,Beach House Taft,Onsite,Main,Birria
817,90502,QuesaBirria,1,11/29/2025,5:54:09 PM,119,119,Beach House Taft,Onsite,Main,Birria
818,90503,QuesaBirria,6,11/29/2025,5:56:35 PM,109.5,657,Beach House Taft,Onsite,Main,Birria
819,90504,QuesaBirria,2,11/29/2025,6:00:50 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
820,90505,QuesaBirria,1,11/29/2025,6:01:47 PM,119,119,Beach House Taft,Onsite,Main,Birria
821,90506,QuesaBirria,2,11/29/2025,6:04:29 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
822,90507,QuesaBirria,4,11/29/2025,6:09:47 PM,114.25,457,Beach House Taft,Onsite,Main,Birria
823,90508,QuesaBirria,2,11/29/2025,6:16:57 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
824,90509,QuesaBirria,1,11/29/2025,6:19:42 PM,119,119,Beach House Taft,Onsite,Main,Birria
825,90510,QuesaBirria,2,11/29/2025,6:44:12 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
826,90511,QuesaBirria,6,11/29/2025,6:45:18 PM,109.5,657,Beach House Taft,Onsite,Main,Birria
827,90512,QuesaBirria,2,11/29/2025,6:47:50 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
828,90513,QuesaBirria,1,11/29/2025,6:47:50 PM,119,119,Beach House Taft,Onsite,Main,Birria
829,90514,QuesaBirria,4,11/29/2025,6:49:05 PM,114.25,457,Beach House Taft,Onsite,Main,Birria
830,90515,QuesaBirria,1,11/29/2025,6:55:37 PM,119,119,Beach House Taft,Onsite,Main,Birria
831,90516,QuesaBirria,2,11/29/2025,6:56:43 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
832,90517,QuesaBirria,3,11/29/2025,6:59:47 PM,112.67,338,Beach House Taft,Onsite,Main,Birria
833,90518,QuesaBirria,3,11/29/2025,7:00:05 PM,112.67,338,Beach House Taft,Onsite,Main,Birria
834,90519,QuesaBirria,1,11/29/2025,7:01:30 PM,119,119,Beach House Taft,Onsite,Main,Birria
835,90520,QuesaBirria,4,11/29/2025,7:02:36 PM,114.25,457,Beach House Taft,Onsite,Main,Birria
836,90521,QuesaBirria,1,11/29/2025,7:04:40 PM,119,119,Beach House Taft,Onsite,Main,Birria
837,90522,QuesaBirria,6,11/29/2025,7:29:05 PM,109.5,657,Beach House Taft,Onsite,Main,Birria
838,90523,QuesaBirria,2,11/29/2025,7:31:03 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
839,90524,QuesaBirria,4,11/29/2025,7:34:15 PM,114.25,457,Beach House Taft,Onsite,Main,Birria
840,90525,QuesaBirria,2,11/29/2025,7:38:57 PM,109.5,219,Beach House Taft,Onsite,Main,Birria
841,90251,QuesaBirria,2,12/3/2025,11:48:12 AM,109.5,219,UST PopUp Village,Onsite,Main,Birria
842,90252,QuesaBirria,2,12/3/2025,11:50:05 AM,109.5,219,UST PopUp Village,Onsite,Main,Birria
843,90253,QuesaBirria,2,12/3/2025,11:50:28 AM,109.5,219,UST PopUp Village,Onsite,Main,Birria
844,90254,QuesaBirria,1,12/3/2025,11:51:49 AM,119,119,UST PopUp Village,Onsite,Main,Birria
845,90255,QuesaBirria,2,12/3/2025,11:52:18 AM,119,238,UST PopUp Village,Onsite,Main,Birria
846,90256,QuesaBirria,2,12/3/2025,11:53:16 AM,109.5,219,UST PopUp Village,Onsite,Main,Birria
847,90257,QuesaBirria,3,12/3/2025,11:54:12 AM,112.67,338,UST PopUp Village,Onsite,Main,Birria
848,90258,QuesaBirria,2,12/3/2025,11:55:34 AM,109.5,219,UST PopUp Village,Onsite,Main,Birria
849,90259,QuesaBirria,2,12/3/2025,11:56:07 AM,109.5,219,UST PopUp Village,Onsite,Main,Birria
850,90260,QuesaBirria,2,12/3/2025,12:02:13 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
851,90261,QuesaBirria,1,12/3/2025,12:04:43 PM,119,119,UST PopUp Village,Onsite,Main,Birria
852,90262,QuesaBirria,4,12/3/2025,12:05:25 PM,109.5,438,UST PopUp Village,Onsite,Main,Birria
853,90263,QuesaBirria,2,12/3/2025,12:11:49 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
854,90264,QuesaBirria,1,12/3/2025,12:13:07 PM,119,119,UST PopUp Village,Onsite,Main,Birria
855,90265,QuesaBirria,1,12/3/2025,12:13:58 PM,119,119,UST PopUp Village,Onsite,Main,Birria
856,90266,QuesaBirria,1,12/3/2025,12:16:00 PM,119,119,UST PopUp Village,Onsite,Main,Birria
857,90267,QuesaBirria,1,12/3/2025,12:17:06 PM,119,119,UST PopUp Village,Onsite,Main,Birria
858,90268,QuesaBirria,2,12/3/2025,12:17:43 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
859,90269,QuesaBirria,2,12/3/2025,12:18:29 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
860,90270,QuesaBirria,4,12/3/2025,12:22:38 PM,109.5,438,UST PopUp Village,Onsite,Main,Birria
861,90271,QuesaBirria,1,12/3/2025,12:23:33 PM,119,119,UST PopUp Village,Onsite,Main,Birria
862,90272,QuesaBirria,2,12/3/2025,12:29:43 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
863,90273,QuesaBirria,1,12/3/2025,12:30:39 PM,119,119,UST PopUp Village,Onsite,Main,Birria
864,90274,QuesaBirria,1,12/3/2025,12:48:06 PM,119,119,UST PopUp Village,Onsite,Main,Birria
865,90275,QuesaBirria,2,12/3/2025,12:52:57 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
866,90276,QuesaBirria,2,12/3/2025,1:00:07 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
867,90277,QuesaBirria,2,12/3/2025,1:05:47 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
868,90278,QuesaBirria,1,12/3/2025,1:06:40 PM,119,119,UST PopUp Village,Onsite,Main,Birria
869,90279,QuesaBirria,1,12/3/2025,1:12:00 PM,119,119,UST PopUp Village,Onsite,Main,Birria
870,90280,QuesaBirria,2,12/3/2025,1:12:00 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
871,90281,QuesaBirria,3,12/3/2025,1:12:09 PM,112.67,338,UST PopUp Village,Onsite,Main,Birria
872,90282,QuesaBirria,2,12/3/2025,1:20:31 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
873,90283,QuesaBirria,2,12/3/2025,1:23:34 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
874,90284,QuesaBirria,2,12/3/2025,1:27:45 PM,119,238,UST PopUp Village,Onsite,Main,Birria
875,90285,QuesaBirria,2,12/3/2025,1:37:23 PM,119,238,UST PopUp Village,Onsite,Main,Birria
876,90286,QuesaBirria,1,12/3/2025,2:06:38 PM,119,119,UST PopUp Village,Onsite,Main,Birria
877,90287,QuesaBirria,4,12/3/2025,2:14:52 PM,109.5,438,UST PopUp Village,Onsite,Main,Birria
878,90288,QuesaBirria,2,12/3/2025,2:18:33 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
879,90289,QuesaBirria,1,12/3/2025,2:20:32 PM,119,119,UST PopUp Village,Onsite,Main,Birria
880,90290,QuesaBirria,1,12/3/2025,2:21:58 PM,119,119,UST PopUp Village,Onsite,Main,Birria
881,90291,QuesaBirria,2,12/3/2025,2:28:44 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
882,90292,QuesaBirria,2,12/3/2025,2:29:38 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
883,90293,QuesaBirria,1,12/3/2025,2:39:22 PM,119,119,UST PopUp Village,Onsite,Main,Birria
884,90294,QuesaBirria,2,12/3/2025,2:42:52 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
885,90295,QuesaBirria,2,12/3/2025,2:47:17 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
886,90296,QuesaBirria,2,12/3/2025,2:50:22 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
887,90297,QuesaBirria,2,12/3/2025,2:53:26 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
888,90298,QuesaBirria,2,12/3/2025,3:04:11 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
889,90299,QuesaBirria,2,12/3/2025,3:04:56 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
890,90300,QuesaBirria,2,12/3/2025,3:06:08 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
891,90301,QuesaBirria,2,12/3/2025,3:12:35 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
892,90302,QuesaBirria,2,12/3/2025,3:18:28 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
893,90303,QuesaBirria,2,12/3/2025,3:18:28 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
894,90304,QuesaBirria,2,12/3/2025,3:28:00 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
895,90305,QuesaBirria,3,12/3/2025,3:32:43 PM,112.67,338,UST PopUp Village,Onsite,Main,Birria
896,90306,QuesaBirria,2,12/3/2025,3:49:06 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
897,90307,QuesaBirria,2,12/3/2025,3:49:59 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
898,90308,QuesaBirria,2,12/3/2025,3:54:29 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
899,90309,QuesaBirria,2,12/3/2025,3:58:15 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
900,90310,QuesaBirria,2,12/3/2025,4:03:47 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
901,90311,QuesaBirria,2,12/3/2025,4:09:14 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
902,90312,QuesaBirria,4,12/3/2025,4:13:03 PM,109.5,438,UST PopUp Village,Onsite,Main,Birria
903,90313,QuesaBirria,2,12/3/2025,4:15:51 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
904,90314,QuesaBirria,4,12/3/2025,4:15:51 PM,109.5,438,UST PopUp Village,Onsite,Main,Birria
905,90315,QuesaBirria,2,12/3/2025,4:22:27 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
906,90316,QuesaBirria,1,12/3/2025,4:25:49 PM,119,119,UST PopUp Village,Onsite,Main,Birria
907,90317,QuesaBirria,2,12/3/2025,4:28:04 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
908,90318,QuesaBirria,2,12/3/2025,4:33:01 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
909,90319,QuesaBirria,2,12/3/2025,4:38:05 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
910,90320,QuesaBirria,4,12/3/2025,4:38:37 PM,109.5,438,UST PopUp Village,Onsite,Main,Birria
911,90321,QuesaBirria,3,12/3/2025,4:43:56 PM,112.67,338,UST PopUp Village,Onsite,Main,Birria
912,90322,QuesaBirria,2,12/3/2025,4:47:21 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
913,90323,QuesaBirria,2,12/3/2025,4:50:09 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
914,90324,QuesaBirria,3,12/3/2025,4:50:46 PM,112.67,338,UST PopUp Village,Onsite,Main,Birria
915,90402,QuesaBirria,2,12/3/2025,4:52:40 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
916,90403,QuesaBirria,1,12/3/2025,4:53:21 PM,119,119,UST PopUp Village,Onsite,Main,Birria
917,90404,QuesaBirria,2,12/3/2025,4:53:21 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
918,90405,QuesaBirria,2,12/3/2025,4:56:24 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
919,90406,QuesaBirria,2,12/3/2025,4:57:24 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
920,90407,QuesaBirria,1,12/3/2025,5:01:07 PM,119,119,UST PopUp Village,Onsite,Main,Birria
921,90408,QuesaBirria,2,12/3/2025,5:01:47 PM,109.5,219,UST PopUp Village,Onsite,Main,Birria
922,90409,QuesaBirria,1,12/3/2025,5:04:40 PM,119,119,UST PopUp Village,Onsite,Main,Birria
